pid,item_name,vendor_name,product_line,product_topCategory,instock_num,in_stock,out_of_stock,cost_price,item_url,url
4067634,Monah High Waist 7/8 Leggings,Splits59,PANTS,Women,6,"XS,S,M,L,XL",,128,https://www.bloomingdales.com/shop/product/splits59-monah-high-waist-7-8-leggings?ID=4067634,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11692964_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4110814,Power High Waist 7/8 Workout Leggings,Sweaty Betty,PANTS,Women,6,"XXS,XS,S,M,L,XL,XXL",,100,https://www.bloomingdales.com/shop/product/sweaty-betty-power-high-waist-7-8-workout-leggings?ID=4110814,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11669173_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4002948,Botanic Print Ankle Leggings,COR designed by Ultracor,PANTS,Women,6,"XS,S,M,L",XL,118,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-botanic-print-ankle-leggings?ID=4002948,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11479634_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3895967,Mid Impact FOREVER Luxe Bra,PUMA,BRA,Women,6,"XS,S","M,L,XL",65,https://www.bloomingdales.com/shop/product/puma-mid-impact-forever-luxe-bra?ID=3895967,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11273421_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3965105,Star Print Biker Shorts,Terez,SHORTS,Women,6,XL,"XS,S,M,L",72,https://www.bloomingdales.com/shop/product/terez-star-print-biker-shorts?ID=3965105,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11430556_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3965206,Sanko High Rise Infinity Leggings,KORAL,PANTS,Women,6,"M,L","XS,S,XL",115,https://www.bloomingdales.com/shop/product/koral-sanko-high-rise-infinity-leggings?ID=3965206,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11360450_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4102912,Lustrous High-Rise Camo Leggings ,KORAL,PANTS,Women,6,"XS,S,M,L,XL",,96,https://www.bloomingdales.com/shop/product/koral-lustrous-high-rise-camo-leggings?ID=4102912,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/10555677_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3623953,Lightning Bold Leggings,COR designed by Ultracor,PANTS,Women,6,"XS,S,M,L,XL",,130,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-lightning-bold-leggings?ID=3623953,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/10986058_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026950,Surfside Dolman Sweatshirt,Free People,SWEATSHIRTS,Women,6,"XS,S,M,L",,88,https://www.bloomingdales.com/shop/product/fp-movement-by-free-people-surfside-dolman-sweatshirt?ID=4026950,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11557499_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3965207,Dakota Blackout Sports Bra,KORAL,BRA,Women,6,"S,M,L","XS,XL",89,https://www.bloomingdales.com/shop/product/koral-dakota-blackout-sports-bra?ID=3965207,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11360483_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3933853,Brush Splatter Print Leggings,COR designed by Ultracor,PANTS,Women,6,XS,"S,M,L,XL",118,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-brush-splatter-print-leggings?ID=3933853,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11289321_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3444273,Raglan-Sleeve Sweatshirt ,Beyond Yoga,SWEATSHIRTS,Women,6,"XS,S,M,L",XL,99,https://www.bloomingdales.com/shop/product/beyond-yoga-raglan-sleeve-sweatshirt?ID=3444273,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11411447_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4104470,Courtside Color Blocked Leggings,P.E NATION,PANTS,Women,6,"XS,S,M,L,XL",,120,https://www.bloomingdales.com/shop/product/p.e-nation-courtside-color-blocked-leggings?ID=4104470,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11633761_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4027873,Cropped Stretch Hoodie  ,HEROINE SPORT,SWEATSHIRTS,Women,6,"XS,S,M,L,XL",,137,https://www.bloomingdales.com/shop/product/heroine-sport-cropped-stretch-hoodie?ID=4027873,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11494674_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3871235,Raquel Animal Print Side Stripe Pants,Splits59,PANTS,Women,6,XS,"S,M,L",110,https://www.bloomingdales.com/shop/product/splits59-raquel-animal-print-side-stripe-pants?ID=3871235,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11247008_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4077807,Low-Impact Bra Tank Top,Alo Yoga,BRA,Women,6,"XS,S,M,L",,72,https://www.bloomingdales.com/shop/product/alo-yoga-low-impact-bra-tank-top?ID=4077807,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11567674_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4110810,Easy Peazy Tank,Sweaty Betty,TOP,Women,6,"XXS,XS,S,M,L,XL,XXL",,48,https://www.bloomingdales.com/shop/product/sweaty-betty-easy-peazy-tank?ID=4110810,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11671114_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3799461,Endurance Sports Bra,P.E NATION,BRA,Women,6,"XS,S,L","M,XL",65,https://www.bloomingdales.com/shop/product/p.e-nation-endurance-sports-bra?ID=3799461,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11141397_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3941021,Mila Dotted Seamless Leggings,Splits59,PANTS,Women,6,"XS,S","M,L",94,https://www.bloomingdales.com/shop/product/splits59-mila-dotted-seamless-leggings?ID=3941021,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11315481_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3746013,Freestyle Fleece Sweatshirt,Alo Yoga,SWEATSHIRTS,Women,6,XS,"S,M,L,XL,XXL",108,https://www.bloomingdales.com/shop/product/alo-yoga-freestyle-fleece-sweatshirt?ID=3746013,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/10487648_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3823230,Forever Luxe Cut-Out Tank,PUMA,TOP,Women,6,XS,"XXS,S,M,L",70,https://www.bloomingdales.com/shop/product/puma-forever-luxe-cut-out-tank?ID=3823230,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11159878_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3753662,High Waist Cargo Leggings,Alo Yoga,PANTS,Women,6,"XXS,XS,M,L,XL,XXL",S,138,https://www.bloomingdales.com/shop/product/alo-yoga-high-waist-cargo-leggings?ID=3753662,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11004969_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4110813,Power High Waist 7/8 Workout Leggings,Sweaty Betty,PANTS,Women,6,XS,"S,M,L,XL",100,https://www.bloomingdales.com/shop/product/sweaty-betty-power-high-waist-7-8-workout-leggings?ID=4110813,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11671141_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3929243,Slim Racerback Camisole Top,Beyond Yoga,TOP,Women,6,"L,XL","XS,S,M",68,https://www.bloomingdales.com/shop/product/beyond-yoga-slim-racerback-camisole-top?ID=3929243,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11316215_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3965221,Cropped Muscle Tank,KORAL,TOP,Women,6,"XS,S,M","XXS,L",65,https://www.bloomingdales.com/shop/product/koral-cropped-muscle-tank?ID=3965221,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11360472_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3940063,High Waist Trinity Leggings,Alo Yoga,PANTS,Women,6,"XS,S,M,L",,88,https://www.bloomingdales.com/shop/product/alo-yoga-high-waist-trinity-leggings?ID=3940063,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11326480_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3926104,Longline Solid Sports Bra - 100% Exclusive,AQUA,BRA,Women,6,"M,L","XS,S",48,https://www.bloomingdales.com/shop/product/aqua-athletic-longline-solid-sports-bra-100-exclusive?ID=3926104,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11485239_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3965095,Leonor Lightweight Jersey Tank,Splits59,TOP,Women,6,"XS,S,M,L,XL",,64,https://www.bloomingdales.com/shop/product/splits59-leonor-lightweight-jersey-tank?ID=3965095,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11355245_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026102,P.E. NATION Steady Run Leggings ,P.E NATION,PANTS,Women,6,"XS,S,M,L",,110,https://www.bloomingdales.com/shop/product/p.e.-nation-steady-run-leggings?ID=4026102,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11494769_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4004909,Accolade Hoodie,Alo Yoga,SWEATSHIRTS,Women,6,"XS,S,M,L",,118,https://www.bloomingdales.com/shop/product/alo-yoga-accolade-hoodie?ID=4004909,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11458368_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4067707,Animal Print Leggings - 100% Exclusive,AQUA,PANTS,Women,6,"XS,S","M,L,XL",68,https://www.bloomingdales.com/shop/product/aqua-athletic-animal-print-leggings-100-exclusive?ID=4067707,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11587628_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3811562,Cotton Tie Dyed Tank Top,Adidas,TOP,Women,6,"XS,S,M,L,XL",,25,https://www.bloomingdales.com/shop/product/adidas-cotton-tie-dyed-tank-top?ID=3811562,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11350303_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4027573,High Rise Lustrous Leggings,KORAL,PANTS,Women,6,"XS,S,M,L,XL",,88,https://www.bloomingdales.com/shop/product/koral-high-rise-lustrous-leggings?ID=4027573,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11167747_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4067576,Pivot Sports Bra,P.E NATION,BRA,Women,6,"XS,S,M,L,XL",,95,https://www.bloomingdales.com/shop/product/p.e-nation-pivot-sports-bra?ID=4067576,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11583849_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4116202,Blake Sports Bra - 100% Exclusive,Splits59,BRA,Women,6,"XS,S,M,L,XL",,78,https://www.bloomingdales.com/shop/product/splits59-blake-sports-bra-100-exclusive?ID=4116202,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11638134_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3942943,Veronica Ribbed Leggings ,Year of Ours,PANTS,Women,6,"XS,S,M,L",,110,https://www.bloomingdales.com/shop/product/year-of-ours-veronica-ribbed-leggings?ID=3942943,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11397526_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4010029,Printed Leggings - 100% Exclusive,AQUA,PANTS,Women,6,XS,"S,M,L",68,https://www.bloomingdales.com/shop/product/aqua-athletic-printed-leggings-100-exclusive?ID=4010029,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11470087_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3895941,Printed Binding Sports Bra - 100% Exclusive,AQUA,BRA,Women,6,"XS,S,M","L,XL",48,https://www.bloomingdales.com/shop/product/aqua-athletic-printed-binding-sports-bra-100-exclusive?ID=3895941,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11254717_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3782603,Adicolor Classics Firebird Primeblue Track Jacket,Adidas,JACKET,Women,6,"XS,S,M,L",,80,https://www.bloomingdales.com/shop/product/adidas-adicolor-classics-firebird-primeblue-track-jacket?ID=3782603,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11289171_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3868568,Foil Star High Rise Ankle Leggings - 100% Exclusive,AQUA,PANTS,Women,6,"XS,S,M,L",,68,https://www.bloomingdales.com/shop/product/aqua-athletic-foil-star-high-rise-ankle-leggings-100-exclusive?ID=3868568,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11530762_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3994204,Tie Dyed Sports Bra - 100% Exclusive,AQUA,BRA,Women,6,"XS,S,M,L,XL",,48,https://www.bloomingdales.com/shop/product/aqua-tie-dyed-sports-bra-100-exclusive?ID=3994204,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11433351_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3887484,High Impact Racerback Sports Bra,HEROINE SPORT,BRA,Women,6,"XS,S,M,L,XL",XXS,75,https://www.bloomingdales.com/shop/product/heroine-sport-high-impact-racerback-sports-bra?ID=3887484,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11510921_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4066700,Printed High Rise Leggings,COR designed by Ultracor,PANTS,Women,6,"XS,S,M",L,118,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-printed-high-rise-leggings?ID=4066700,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11572239_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3926094,Diamond Print Leggings - 100% Exclusive,AQUA,PANTS,Women,6,XL,"XS,S,M,L",68,https://www.bloomingdales.com/shop/product/aqua-athletic-diamond-print-leggings-100-exclusive?ID=3926094,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11326493_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050256,Convertible Bra  ,HEROINE SPORT,BRA,Women,6,"XS,S,M,L",,85,https://www.bloomingdales.com/shop/product/heroine-sport-convertible-bra?ID=4050256,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11227036_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3214485,High-Waist Tech Lift Airbrush Leggings,Alo Yoga,PANTS,Women,6,"XS,L","S,M",118,https://www.bloomingdales.com/shop/product/alo-yoga-high-waist-tech-lift-airbrush-leggings?ID=3214485,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/9687087_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4028176,Longline Cutout Sports Bra - 100% Exclusive,AQUA,BRA,Women,6,"XS,S,M",L,48,https://www.bloomingdales.com/shop/product/aqua-athletic-longline-cutout-sports-bra-100-exclusive?ID=4028176,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11425944_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4043986,Peak Long Sleeve Top,Alo Yoga,TOP,Women,6,"XS,S","M,L,XL",58,https://www.bloomingdales.com/shop/product/alo-yoga-peak-long-sleeve-top?ID=4043986,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11529447_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3811554,Three Stripes Tee,Adidas,TEES,Women,6,"XS,S,M,L",,35,https://www.bloomingdales.com/shop/product/adidas-three-stripes-tee?ID=3811554,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11495435_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4102963,Refresh Stadium Half Zip Hoodie,Alo Yoga,SWEATSHIRTS,Women,6,"XS,M","S,L,XL",108,https://www.bloomingdales.com/shop/product/alo-yoga-refresh-stadium-half-zip-hoodie?ID=4102963,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11485243_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3819002,Studio Leggings,HEROINE SPORT,PANTS,Women,6,,,125,https://www.bloomingdales.com/shop/product/heroine-sport-studio-leggings?ID=3819002,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11105052_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3974928,Essential Bike Shorts,Good American,SHORTS,Women,6,No sizes,No sizes,45,https://www.bloomingdales.com/shop/product/good-american-essential-bike-shorts?ID=3974928,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11386226_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"pid,item_name,vendor_name,product_line,product_topCategory,instock_num,in_stock,out_of_stock,cost_price,item_url,url
3647220,Drawstring Jogger Pants,Splits59,PANTS,Women,6,XS,"S,M,L,XL",110,https://www.bloomingdales.com/shop/product/splits59-drawstring-jogger-pants?ID=3647220,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/10842974_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3936974,Tie Dyed Keyhole Back Tee,HEROINE SPORT,TEES,Women,6,"XS,S,M","L,XL",98,https://www.bloomingdales.com/shop/product/heroine-sport-tie-dyed-keyhole-back-tee?ID=3936974,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11391864_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026107,P.E. NATION Point Race Leggings ,P.E NATION,PANTS,Women,6,"XS,S,M,L,XL",,120,https://www.bloomingdales.com/shop/product/p.e.-nation-point-race-leggings?ID=4026107,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11494776_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3934628,Exhale Crop Top,PUMA,TOP,Women,6,"XS,S,M,L","XL,XXL",55,https://www.bloomingdales.com/shop/product/puma-exhale-crop-top?ID=3934628,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11290349_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4066737,Exhale Mesh Curve Biker Shorts,PUMA,SHORTS,Women,6,"XS,S,M,L",XL,55,https://www.bloomingdales.com/shop/product/puma-exhale-mesh-curve-biker-shorts?ID=4066737,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11624787_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
1931224,Whitney Cooling Seamless Sports Bra,Yummie,BRA,Women,6,"XS,S,M",L,39,https://www.bloomingdales.com/shop/product/yummie-whitney-cooling-seamless-sports-bra?ID=1931224,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11424768_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3971657,High Tide Ribbed Bike Shorts ,Solid & Striped,SHORTS,Women,6,"XS,S,L,XL","M,XXL",78,https://www.bloomingdales.com/shop/product/solid-striped-high-tide-ribbed-bike-shorts?ID=3971657,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11458525_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4017462,Skyfall Aviator Jacket ,Blanc Noir,JACKET,Women,6,"M,L","XS,S",159,https://www.bloomingdales.com/shop/product/blanc-noir-skyfall-aviator-jacket?ID=4017462,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/10605146_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
